,id_student,code_module,code_presentation,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,total_clicks
34,28046,DDD,2013J,0.0,0.0,0.015128593040847202,0.0,0.13918305597579425,0.0,0.24508320726172467,0.0,0.0,0.15128593040847202,0.0,0.11346444780635401,0.0,0.0,0.0,0.0,0.048411497730711045,0.0,0.264750378214826,0.0226928895612708,661
35,28061,AAA,2014J,0.00440251572327044,0.0,0.0,0.0,0.19811320754716982,0.0,0.24842767295597484,0.0,0.0031446540880503146,0.35157232704402513,0.0,0.0,0.0,0.0,0.0,0.0,0.018238993710691823,0.0,0.1069182389937107,0.06918238993710692,1590
36,28400,AAA,2013J,0.006968641114982578,0.0,0.0,0.0,0.2905923344947735,0.0,0.22578397212543555,0.0,0.0,0.3742160278745645,0.0,0.0,0.0,0.0,0.0,0.0,0.008362369337979094,0.0,0.06062717770034843,0.033449477351916376,1435
37,28418,CCC,2014B,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.20426829268292682,0.0,0.0,0.009146341463414634,0.0,0.0,0.0,0.0,0.4054878048780488,0.0,0.13414634146341464,0.0,0.24085365853658536,0.003048780487804878,328
38,28787,CCC,2014J,0.0,0.0,0.0,0.0,0.19069767441860466,0.0,0.22325581395348837,0.0,0.0,0.015503875968992248,0.0,0.0,0.006201550387596899,0.0,0.3937984496124031,0.0,0.03875968992248062,0.0,0.12713178294573643,0.004651162790697674,645
39,28808,FFF,2014B,0.0,0.0,0.0,0.0,0.17672413793103448,0.0,0.19827586206896552,0.0,0.0,0.34051724137931033,0.0,0.017241379310344827,0.017241379310344827,0.0,0.02586206896551724,0.0,0.03879310344827586,0.0,0.1810344827586207,0.004310344827586207,232
40,28897,FFF,2014B,0.008019008019008018,0.000594000594000594,0.0,0.000297000297000297,0.05197505197505198,0.001188001188001188,0.15265815265815266,0.0,0.0,0.5334125334125334,0.0,0.010692010692010692,0.004752004752004752,0.009801009801009801,0.12147312147312148,0.0,0.012177012177012177,0.0,0.07603207603207603,0.016929016929016927,3367
41,28952,CCC,2014J,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.2,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.5619047619047619,0.0,0.01904761904761905,0.0,0.11428571428571428,0.02857142857142857,105
42,29144,BBB,2013B,0.0,0.0,0.0,0.0,0.2277951933124347,0.0010449320794148381,0.290491118077325,0.0,0.0,0.001567398119122257,0.0,0.0,0.0,0.0,0.04075235109717868,0.0,0.18704284221525602,0.0,0.2309299895506792,0.02037617554858934,1914
43,29335,FFF,2013J,0.0029411764705882353,0.0013574660633484162,0.0,0.00022624434389140272,0.19524886877828054,0.0,0.18518099547511313,0.0,0.00011312217194570136,0.34502262443438914,0.0,0.0058823529411764705,0.0024886877828054297,0.0023755656108597283,0.17398190045248868,0.0,0.004977375565610859,0.0,0.07341628959276018,0.006787330316742082,8840
44,29411,CCC,2014J,0.0,0.0,0.0,0.0,0.00911854103343465,0.0,0.13069908814589665,0.0,0.00303951367781155,0.03951367781155015,0.0,0.0,0.0,0.0,0.6869300911854104,0.0,0.02735562310030395,0.0,0.0911854103343465,0.0121580547112462,329
45,29411,DDD,2013J,0.0,0.0,0.028537455410225922,0.0,0.20095124851367419,0.0047562425683709865,0.25089179548156954,0.0,0.0011890606420927466,0.06420927467300833,0.0,0.08799048751486326,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.2294887039239001,0.028537455410225922,841
46,29420,CCC,2014J,0.0,0.0,0.0,0.0,0.15196078431372548,0.0,0.18995098039215685,0.0,0.0,0.004901960784313725,0.0,0.0,0.003676470588235294,0.0,0.44730392156862747,0.0,0.0661764705882353,0.0,0.12622549019607843,0.00980392156862745,816
47,29639,CCC,2014J,0.0,0.0,0.0,0.0,0.33381047809905523,0.0,0.12854279988548525,0.0,0.001288290867449184,0.06956770684225594,0.0,0.0,0.00042943028914972805,0.0,0.43415402233037503,0.0,0.013741769252791297,0.0,0.017320354995705698,0.001145147437732608,6986
48,29639,EEE,2014B,0.0,0.0002843332385555871,0.0,0.0,0.3363662212112596,0.0,0.1640602786465738,0.0,0.005402331532556156,0.23571225476258176,0.0,0.13164628945123685,0.0,0.0,0.05032698322433893,0.0,0.003696332101222633,0.0,0.0025589991470002845,0.06994597668467444,3517
49,29764,CCC,2014B,0.0,0.0,0.0,0.0,0.007324729682595047,0.0,0.07813044994768051,0.0,0.0,0.032089291942797346,0.0,0.0,0.0038367631670735963,0.0,0.7446808510638298,0.0,0.03069410533658877,0.0,0.1004534356470178,0.0027903732124171608,2867
50,29769,FFF,2013J,0.0,0.0,0.0,0.0,0.08208955223880597,0.0,0.13930348258706468,0.0,0.0,0.47512437810945274,0.0,0.009950248756218905,0.013681592039800995,0.006218905472636816,0.1654228855721393,0.0,0.01927860696517413,0.0,0.08395522388059702,0.004975124378109453,1608
51,29820,CCC,2014B,0.0,0.0,0.0,0.0,0.16845180136319376,0.0,0.22784810126582278,0.0,0.0,0.011684518013631937,0.0,0.0,0.0009737098344693282,0.0,0.3193768257059396,0.0,0.1518987341772152,0.0,0.11295034079844206,0.006815968841285297,1027
52,29820,EEE,2014B,0.0,0.0,0.0,0.0,0.2,0.0,0.18440677966101696,0.0,0.002711864406779661,0.2576271186440678,0.0,0.1376271186440678,0.0,0.0,0.08677966101694916,0.0,0.03593220338983051,0.0,0.06576271186440678,0.029152542372881354,1475
53,29985,GGG,2014B,0.0,0.0,0.0,0.0,0.12631578947368421,0.0,0.16447368421052633,0.0,0.0,0.42894736842105263,0.0,0.0,0.0,0.0,0.21578947368421053,0.0,0.025,0.0,0.039473684210526314,0.0,760
54,30091,BBB,2013J,0.0,0.0,0.0,0.0,0.6403903903903904,0.0,0.17192192192192193,0.0,0.0,0.02252252252252252,0.0,0.0,0.0,0.0,0.05630630630630631,0.0,0.02702702702702703,0.0,0.03303303303303303,0.048798798798798795,1332
55,30096,CCC,2014J,0.0,0.0,0.0,0.0,0.0014005602240896359,0.0,0.16666666666666666,0.0,0.0,0.015406162464985995,0.0,0.0,0.0014005602240896359,0.0,0.5994397759103641,0.0,0.11484593837535013,0.0,0.09663865546218488,0.004201680672268907,714
56,30268,AAA,2013J,0.0,0.0,0.0,0.0,0.4483985765124555,0.0,0.2099644128113879,0.0,0.0,0.23487544483985764,0.0,0.0,0.0,0.0,0.0,0.0,0.014234875444839857,0.0,0.07829181494661921,0.014234875444839857,281
57,30531,FFF,2014B,0.0,0.0,0.0,0.0,0.229328165374677,0.0,0.1511627906976744,0.0,0.0,0.2364341085271318,0.0,0.008397932816537468,0.006459948320413436,0.001937984496124031,0.27583979328165376,0.0,0.006459948320413436,0.0,0.07622739018087855,0.007751937984496124,1548
58,30549,DDD,2013J,0.0,0.0,0.014598540145985401,0.0,0.051094890510948905,0.0,0.4233576642335766,0.0,0.014598540145985401,0.23357664233576642,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.24087591240875914,0.0,137
59,30850,CCC,2014J,0.0,0.0,0.0,0.0,0.13728963684676704,0.0,0.19530558015943314,0.0,0.0008857395925597874,0.03188662533215235,0.0,0.0,0.0004428697962798937,0.0,0.558458813108946,0.0,0.01948627103631532,0.0,0.05447298494242692,0.001771479185119575,2258
60,31014,BBB,2013J,0.0,0.0,0.0,0.0,0.6459510357815442,0.0,0.2448210922787194,0.0,0.0018832391713747645,0.007532956685499058,0.0,0.0,0.0,0.0,0.05649717514124294,0.0,0.015065913370998116,0.0,0.02071563088512241,0.007532956685499058,531
61,31107,GGG,2014B,0.0,0.0,0.0,0.0,0.5096824167312161,0.002581977794990963,0.23883294603666408,0.0,0.0,0.1892589723728376,0.0,0.0,0.0,0.0,0.035373095791376194,0.0,0.008778724502969274,0.0,0.015491866769945779,0.0,3873
62,31161,CCC,2014J,0.0,0.0,0.0,0.0,0.06207366984993179,0.0,0.3144611186903138,0.0,0.0010231923601637107,0.045020463847203276,0.0,0.0,0.00034106412005457026,0.0,0.4024556616643929,0.0,0.03342428376534789,0.0,0.11152796725784447,0.029672578444747612,2932
63,31173,DDD,2013J,0.0,0.0,0.008158508158508158,0.0,0.1888111888111888,0.0,0.24708624708624707,0.0,0.006993006993006993,0.26573426573426573,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.10139860139860139,0.002331002331002331,858
64,31205,GGG,2014J,0.0,0.0,0.0,0.0,0.3333333333333333,0.005249343832020997,0.31496062992125984,0.0,0.0,0.16272965879265092,0.0,0.0,0.0,0.0,0.06036745406824147,0.0,0.07086614173228346,0.0,0.05249343832020997,0.0,381
65,31269,DDD,2013J,0.0,0.0,0.01,0.0,0.35,0.0,0.25,0.0,0.02,0.06666666666666667,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.07333333333333333,0.0,0.16333333333333333,0.043333333333333335,300
66,31269,DDD,2014B,0.0,0.0,0.0,0.0,0.27549194991055453,0.0,0.2182468694096601,0.0,0.014311270125223614,0.1449016100178891,0.0,0.059033989266547404,0.0,0.0,0.0,0.0,0.06797853309481217,0.0,0.20214669051878353,0.017889087656529516,559
67,31296,FFF,2014J,0.0,0.0,0.0,0.0,0.00859375,0.0,0.0921875,0.0,0.0,0.31015625,0.0,0.0015625,0.0,0.0,0.4328125,0.0,0.00859375,0.0,0.12890625,0.0171875,1280
68,31600,AAA,2014J,0.0,0.0,0.0,0.0,0.5268065268065268,0.0,0.1561771561771562,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.06293706293706294,0.004662004662004662,429
69,31604,AAA,2013J,0.0009267840593141798,0.0,0.0,0.0,0.293790546802595,0.0004633920296570899,0.20018535681186284,0.0,0.0,0.3873957367933272,0.0,0.0,0.0,0.0,0.0,0.0,0.008804448563484708,0.0,0.06672845227062095,0.04170528266913809,2158
70,31663,BBB,2013B,0.0,0.0,0.0,0.0,0.6706738909583474,0.0005079580088046055,0.22705722993565866,0.0,0.0,0.00016931933626820184,0.0018625126989502202,0.0,0.0,0.0,0.011683034202505925,0.0,0.03894344734168642,0.0,0.03962072468675923,0.009481882831019302,5906
71,31849,BBB,2013J,0.0,0.0,0.0,0.0,0.5521628498727735,0.0,0.28498727735368956,0.0,0.0,0.02714164546225615,0.0,0.0,0.0,0.0,0.0542832909245123,0.0,0.016963528413910092,0.0,0.0542832909245123,0.010178117048346057,1179
72,32221,FFF,2013J,0.0,0.00264783759929391,0.0,0.0,0.10856134157105031,0.0,0.17122683142100617,0.0,0.0,0.47219770520741394,0.0,0.0264783759929391,0.0088261253309797,0.00264783759929391,0.09443954104148279,0.0,0.01323918799646955,0.0,0.09443954104148279,0.00529567519858782,1133
73,32239,GGG,2013J,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,0.29193548387096774,0.0,0.0,0.2870967741935484,0.0,0.0,0.0,0.0,0.14193548387096774,0.0,0.02903225806451613,0.0,0.024193548387096774,0.0,620
74,32327,BBB,2014J,0.0,0.0,0.0,0.0,0.5021459227467812,0.002861230329041488,0.17739628040057226,0.0,0.011444921316165951,0.17882689556509299,0.0,0.0,0.0,0.0,0.07868383404864092,0.0,0.030042918454935622,0.0,0.017167381974248927,0.001430615164520744,699
75,32885,AAA,2013J,0.0,0.0,0.0,0.0,0.18762088974854932,0.0038684719535783366,0.19729206963249515,0.0,0.0,0.47775628626692457,0.0,0.0,0.0,0.0,0.0,0.0,0.043520309477756286,0.0,0.07640232108317214,0.013539651837524178,1034
76,32930,BBB,2014J,0.0,0.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.0,0.0,0.3447488584474886,0.0,0.0,0.0,0.0,0.3470319634703196,0.0,0.04794520547945205,0.0,0.0365296803652968,0.0045662100456621,438
77,33387,DDD,2013J,0.0,0.0,0.004032258064516129,0.0,0.09274193548387097,0.0,0.2540322580645161,0.0,0.0,0.3951612903225806,0.0,0.07258064516129033,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.10887096774193548,0.008064516129032258,248
78,33600,FFF,2013J,0.0,0.0,0.0,0.0,0.09147609147609148,0.0,0.35550935550935553,0.0,0.0,0.1704781704781705,0.0,0.004158004158004158,0.016632016632016633,0.0,0.08316008316008316,0.0,0.02286902286902287,0.0,0.23492723492723494,0.02079002079002079,481
79,33666,BBB,2013B,0.0,0.0,0.0,0.0,0.8137417218543046,0.0,0.13327814569536423,0.0,0.0,0.0008278145695364238,0.0008278145695364238,0.0,0.0,0.0,0.012417218543046357,0.0,0.0033112582781456954,0.0,0.02566225165562914,0.009933774834437087,1208
80,33681,DDD,2013J,0.0,0.0,0.020737327188940093,0.0,0.07603686635944701,0.0,0.2465437788018433,0.0,0.002304147465437788,0.2903225806451613,0.0,0.02304147465437788,0.0,0.0,0.0,0.0,0.10138248847926268,0.0,0.21428571428571427,0.02534562211981567,434
81,33681,DDD,2014J,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.5333333333333333,0.0,30
82,33796,DDD,2014J,0.0,0.0,0.005698005698005698,0.0,0.19943019943019943,0.0,0.24216524216524216,0.0,0.0,0.1908831908831909,0.0,0.0,0.0,0.0,0.0,0.0,0.09686609686609686,0.0,0.2564102564102564,0.008547008547008548,351
83,33897,DDD,2013J,0.0,0.0,0.003105590062111801,0.0,0.10248447204968944,0.0,0.10869565217391304,0.0,0.0,0.3695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.35714285714285715,0.015527950310559006,322
84,33915,FFF,2013B,0.0092210628488231,0.001941276389225916,0.0,0.0,0.10968211599126426,0.0,0.13928658092695947,0.0,0.0,0.3858286823586508,0.01019170104343606,0.013103615627274934,0.0036398932297985924,0.006309148264984227,0.2057752972579471,0.0,0.010677020140742538,0.0,0.09221062848823101,0.012132977432661975,4121
85,33930,DDD,2013J,0.0,0.0,0.011029411764705883,0.0,0.26286764705882354,0.0,0.36580882352941174,0.0,0.011029411764705883,0.07904411764705882,0.0,0.12867647058823528,0.0,0.0,0.0,0.0,0.04044117647058824,0.0,0.08823529411764706,0.012867647058823529,544
86,34068,CCC,2014J,0.0,0.0,0.0,0.0,0.07177814029363784,0.0,0.18923327895595432,0.0,0.0,0.12398042414355628,0.0,0.0,0.0,0.0,0.5252854812398042,0.0,0.01631321370309951,0.0,0.07177814029363784,0.0016313213703099511,613
87,34087,DDD,2013J,0.0,0.0,0.003401360544217687,0.0,0.22108843537414966,0.0,0.32653061224489793,0.0,0.0,0.13945578231292516,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.17346938775510204,0.03741496598639456,294
88,34087,DDD,2014J,0.0,0.0,0.0,0.0,0.33587786259541985,0.0,0.366412213740458,0.0,0.0,0.07633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.04580152671755725,0.0,0.12213740458015267,0.05343511450381679,131
89,34229,BBB,2013B,0.0,0.0,0.0,0.0,0.3881019830028329,0.036827195467422094,0.26062322946175637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07932011331444759,0.0,0.06657223796033994,0.0,0.14305949008498584,0.025495750708215296,706
90,34293,FFF,2014B,0.0,0.0,0.0,0.0,0.19326818675352878,0.0,0.08577633007600434,0.0,0.00760043431053203,0.5472312703583062,0.0,0.04343105320304017,0.0054288816503800215,0.003257328990228013,0.03691639522258415,0.0,0.006514657980456026,0.0,0.06514657980456026,0.0054288816503800215,921
91,34353,BBB,2013B,0.0,0.0,0.0,0.0,0.5370843989769821,0.0,0.20460358056265984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.023017902813299233,0.0,0.056265984654731455,0.0025575447570332483,391
92,34431,BBB,2013B,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.005208333333333333,0.0,0.041666666666666664,0.046875,192
93,34653,DDD,2013J,0.0,0.0,0.014084507042253521,0.0,0.16901408450704225,0.0,0.18309859154929578,0.0,0.0,0.2112676056338028,0.0,0.023474178403755867,0.0,0.0,0.0,0.0,0.08450704225352113,0.0,0.3004694835680751,0.014084507042253521,213
94,34662,BBB,2014J,0.0,0.0,0.0,0.0,0.06422018348623854,0.0,0.5,0.0,0.009174311926605505,0.28440366972477066,0.0,0.0,0.0,0.0,0.0,0.0,0.09174311926605505,0.0,0.04128440366972477,0.009174311926605505,218
95,34731,FFF,2013J,0.0,0.0,0.0,0.0,0.11894273127753303,0.0,0.13803230543318648,0.0,0.0,0.35829662261380324,0.0,0.011747430249632892,0.0014684287812041115,0.0,0.23494860499265785,0.0,0.030837004405286344,0.0,0.10425844346549193,0.0014684287812041115,681
96,34756,BBB,2013B,0.0,0.0,0.0,0.0,0.4573643410852713,0.0,0.24806201550387597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852713178294573,0.0,0.05426356589147287,0.0,0.08527131782945736,0.046511627906976744,129
97,34863,BBB,2013B,0.0,0.0,0.0,0.0,0.18686868686868688,0.0,0.3181818181818182,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32323232323232326,0.0,0.04040404040404041,0.0,0.09595959595959595,0.030303030303030304,198
98,35001,GGG,2013J,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.3116883116883117,0.0,0.0,0.4675324675324675,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.03896103896103896,0.0,0.12987012987012986,0.0,77
99,35340,EEE,2014B,0.0,0.0,0.0,0.0,0.11644591611479028,0.0,0.19701986754966888,0.0,0.0,0.40507726269315675,0.0,0.13631346578366446,0.0,0.0,0.0673289183222958,0.0,0.00772626931567329,0.0,0.05518763796909492,0.014900662251655629,1812
100,35355,CCC,2014J,0.0,0.0,0.0,0.0,0.14068100358422939,0.0,0.12096774193548387,0.0,0.0008960573476702509,0.4157706093189964,0.0,0.0,0.0,0.0,0.2589605734767025,0.0,0.008960573476702509,0.0,0.05197132616487455,0.0017921146953405018,1116
101,35355,EEE,2013J,0.0,0.003568242640499554,0.0,0.0,0.18465655664585193,0.0,0.08742194469223907,0.0,0.0,0.4915254237288136,0.0,0.14585191793041927,0.0,0.0,0.06690454950936664,0.0,0.0031222123104371097,0.0,0.0053523639607493305,0.01159678858162355,2242
